id,name,linkedin_url,website,geography,industry,company_headcount,employees_on_linkedin,companyId
337,NOCO,https://www.linkedin.com/sales/accounts/insights?companyId=921659,https://no.co,"Cleveland/Akron, Ohio Area",Consumer Electronics,201-500,56 employees on LinkedIn,921659
338,Precision Shooting Equipment Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=2454272,http://www.pse-archery.com,"Tucson, Arizona Area",Sporting Goods,201-500,34 employees on LinkedIn,2454272
339,Odell Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1585346,http://www.odellbrewing.com,"Fort Collins, Colorado Area",Food,201-500,71 employees on LinkedIn,1585346
340,Sherwood Food Distributors,https://www.linkedin.com/sales/accounts/insights?companyId=567165,http://www.sherwoodfoods.com,Greater Detroit Area,Food,1001-5000,326 employees on LinkedIn,567165
341,"MonkeySports, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=340508,http://www.monkeysports.com,Greater Los Angeles Area,Sporting Goods,201-500,154 employees on LinkedIn,340508
342,Batory Foods Inc,https://www.linkedin.com/sales/accounts/insights?companyId=1127006,http://www.batoryfoods.com,Greater Chicago Area,Food,201-500,253 employees on LinkedIn,1127006
343,Flik Hospitality Group,https://www.linkedin.com/sales/accounts/insights?companyId=8406689,http://www.flik-usa.com/,,Food,10001,551 employees on LinkedIn,8406689
344,Creative Technology Ltd,https://www.linkedin.com/sales/accounts/insights?companyId=5092,http://www.creative.com,United States,Consumer Electronics,1001-5000,427 employees on LinkedIn,5092
345,Gander Outdoors,https://www.linkedin.com/sales/accounts/insights?companyId=22341498,http://www.ganderoutdoors.com,Greater Minneapolis-St. Paul Area,Sporting Goods,5001-10000,342 employees on LinkedIn,22341498
346,JackRabbit (formerly Running Specialty Group),https://www.linkedin.com/sales/accounts/insights?companyId=2745269,http://www.JackRabbit.com,Greater Denver Area,Sporting Goods,501-1000,168 employees on LinkedIn,2745269
347,Melissa's Produce,https://www.linkedin.com/sales/accounts/insights?companyId=2188511,https://www.melissas.com,Greater Los Angeles Area,Food,201-500,86 employees on LinkedIn,2188511
348,REM Central/NGP Management dba Dunkin' Donuts,https://www.linkedin.com/sales/accounts/insights?companyId=1090972,http://dunkindonuts.com,Greater Boston Area,Food,1001-5000,91 employees on LinkedIn,1090972
349,Coffee Distributing Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=225457,http://www.cdccoffee.com,Greater New York City Area,Food,201-500,106 employees on LinkedIn,225457
350,Ark Restaurants,https://www.linkedin.com/sales/accounts/insights?companyId=151842,http://www.arkrestaurants.com,Greater New York City Area,Food,1001-5000,187 employees on LinkedIn,151842
351,Polar Beverages,https://www.linkedin.com/sales/accounts/insights?companyId=701316,http://www.polarbev.com,Greater Boston Area,Food,1001-5000,304 employees on LinkedIn,701316
352,Follett LLC,https://www.linkedin.com/sales/accounts/insights?companyId=464312,http://www.follettice.com,"Allentown, Pennsylvania Area",Food,201-500,222 employees on LinkedIn,464312
353,Briess Malt,https://www.linkedin.com/sales/accounts/insights?companyId=1276029,http://www.Briess.com,"Oshkosh, Wisconsin Area",Food,201-500,74 employees on LinkedIn,1276029
354,Almo Professional A/V,https://www.linkedin.com/sales/accounts/insights?companyId=467183,http://www.almoproav.com,"Baltimore, Maryland Area",Consumer Electronics,201-500,122 employees on LinkedIn,467183
355,Bushnell Performance Optics,https://www.linkedin.com/sales/accounts/insights?companyId=48385,http://www.bushnelloutdoorproducts.eu/www_bushnell/fr/contact/,"Kansas City, Missouri Area",Sporting Goods,201-500,103 employees on LinkedIn,48385
356,"Monterey Mushrooms, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=64277,http://www.montereymushrooms.com,San Francisco Bay Area,Food,1001-5000,307 employees on LinkedIn,64277
357,Amy's Ice Creams,https://www.linkedin.com/sales/accounts/insights?companyId=1007418,http://www.amysicecreams.com,"Austin, Texas Area",Food,201-500,77 employees on LinkedIn,1007418
358,"STURM FOODS, INC, a Treehouse Foods Company",https://www.linkedin.com/sales/accounts/insights?companyId=1072089,http://www.sturmfoods.com,"Oshkosh, Wisconsin Area",Food,501-1000,158 employees on LinkedIn,1072089
359,Perry's Ice Cream,https://www.linkedin.com/sales/accounts/insights?companyId=69982,http://www.perrysicecream.com,"Buffalo/Niagara, New York Area",Food,201-500,138 employees on LinkedIn,69982
360,SureFire,https://www.linkedin.com/sales/accounts/insights?companyId=255556,http://www.surefire.com,United States,Consumer Electronics,201-500,168 employees on LinkedIn,255556
361,LA,https://www.linkedin.com/sales/accounts/insights?companyId=329603,http://www.laspecialty.com,Greater Los Angeles Area,Food,501-1000,108 employees on LinkedIn,329603
362,Raw Jūce,https://www.linkedin.com/sales/accounts/insights?companyId=5307822,http://www.rawjuce.com,"West Palm Beach, Florida Area",Food,201-500,73 employees on LinkedIn,5307822
363,Sugar Mountain,https://www.linkedin.com/sales/accounts/insights?companyId=206264,http://www.sugarmtn.net,Greater Seattle Area,Food,201-500,87 employees on LinkedIn,206264
364,Driscoll Foods,https://www.linkedin.com/sales/accounts/insights?companyId=781046,http://www.driscollfoods.com,Greater New York City Area,Food,201-500,190 employees on LinkedIn,781046
365,Kahiki Foods,https://www.linkedin.com/sales/accounts/insights?companyId=1537202,http://www.kahiki.com/,"Columbus, Ohio Area",Food,201-500,59 employees on LinkedIn,1537202
366,Saveur Magazine,https://www.linkedin.com/sales/accounts/insights?companyId=4028467,http://www.saveur.com,,Food,201-500,36 employees on LinkedIn,4028467
367,Emmi Roth,https://www.linkedin.com/sales/accounts/insights?companyId=1982316,http://www.emmiroth.com/careers,United States,Food,201-500,129 employees on LinkedIn,1982316
368,"JL Audio, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1716499,http://www.jlaudio.com,Miami/Fort Lauderdale Area,Consumer Electronics,201-500,160 employees on LinkedIn,1716499
369,Lassonde Pappas,https://www.linkedin.com/sales/accounts/insights?companyId=80900,http://www.lassondepappas.com/,Greater Philadelphia Area,Food,501-1000,234 employees on LinkedIn,80900
370,Sunsweet Growers Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=85482,http://sunsweet.com,"Yuba City, California Area",Food,501-1000,194 employees on LinkedIn,85482
371,Hale and Hearty Soups,https://www.linkedin.com/sales/accounts/insights?companyId=2149850,http://www.haleandhearty.com,Greater New York City Area,Food,501-1000,209 employees on LinkedIn,2149850
372,Coca-Cola Bottling Company of Northern New England (CCNNE),https://www.linkedin.com/sales/accounts/insights?companyId=703563,http://www.CCNNE.com,Greater Boston Area,Food,1001-5000,437 employees on LinkedIn,703563
373,"The Bama Companies, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=816688,http://www.Bama.com,"Tulsa, Oklahoma Area",Food,1001-5000,261 employees on LinkedIn,816688
374,"Navigation Solutions, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=42924,http://www.navigationsolutions.com,Dallas/Fort Worth Area,Consumer Electronics,201-500,73 employees on LinkedIn,42924
375,Fedway Associates,https://www.linkedin.com/sales/accounts/insights?companyId=142457,http://www.fedway.com,United States,Food,501-1000,354 employees on LinkedIn,142457
376,Antunes,https://www.linkedin.com/sales/accounts/insights?companyId=800927,http://www.antunes.com,Greater Chicago Area,Food,201-500,146 employees on LinkedIn,800927
377,Confluence Outdoor,https://www.linkedin.com/sales/accounts/insights?companyId=539046,http://www.confluenceoutdoor.com,"Greenville, South Carolina Area",Sporting Goods,201-500,154 employees on LinkedIn,539046
378,The Greene Turtle Sports Bar,https://www.linkedin.com/sales/accounts/insights?companyId=871186,http://www.thegreeneturtle.com,United States,Food,1001-5000,419 employees on LinkedIn,871186
379,Prince Castle,https://www.linkedin.com/sales/accounts/insights?companyId=121390,http://www.princecastle.com,Greater Chicago Area,Food,201-500,108 employees on LinkedIn,121390
380,Escalade Sports,https://www.linkedin.com/sales/accounts/insights?companyId=73891,http://www.escaladesports.com,"Evansville, Indiana Area",Sporting Goods,501-1000,153 employees on LinkedIn,73891
381,Parkhurst Dining,https://www.linkedin.com/sales/accounts/insights?companyId=1352749,http://www.parkhurstdining.com/,Greater Pittsburgh Area,Food,5001-10000,480 employees on LinkedIn,1352749
382,The NutraSweet Company,https://www.linkedin.com/sales/accounts/insights?companyId=29122,http://www.nutrasweet.com,United States,Food,201-500,127 employees on LinkedIn,29122
383,"Saladworks, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=405925,http://www.saladworks.com,Greater Philadelphia Area,Food,1001-5000,262 employees on LinkedIn,405925
384,MISSION BBQ,https://www.linkedin.com/sales/accounts/insights?companyId=10148940,http://mission-bbq.com/,"Baltimore, Maryland Area",Food,1001-5000,423 employees on LinkedIn,10148940
385,V,https://www.linkedin.com/sales/accounts/insights?companyId=10078896,http://www.vvsupremo.com,Greater Chicago Area,Food,201-500,75 employees on LinkedIn,10078896
386,Albert's Organics,https://www.linkedin.com/sales/accounts/insights?companyId=87799,http://albertsorganics.com,Greater Philadelphia Area,Food,501-1000,199 employees on LinkedIn,87799
387,It's A Grind Coffee House,https://www.linkedin.com/sales/accounts/insights?companyId=69187,http://www.itsagrind.com,"Orange County, California Area",Food,1001-5000,111 employees on LinkedIn,69187
388,"Haddon House Food Products, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1521264,http://www.haddonhouse.com,Greater Philadelphia Area,Food,1001-5000,191 employees on LinkedIn,1521264
389,"Nosler, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=962192,http://www.Nosler.com,"Bend, Oregon Area",Sporting Goods,201-500,59 employees on LinkedIn,962192
390,Country Pure Foods,https://www.linkedin.com/sales/accounts/insights?companyId=88999,http://www.juice4u.com,"Cleveland/Akron, Ohio Area",Food,201-500,159 employees on LinkedIn,88999
391,Lamkin Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=1017312,http://www.lamkingrips.com,Greater San Diego Area,Sporting Goods,501-1000,55 employees on LinkedIn,1017312
392,Flavor Producers,https://www.linkedin.com/sales/accounts/insights?companyId=338977,http://www.flavorproducers.com,Greater Los Angeles Area,Food,201-500,95 employees on LinkedIn,338977
393,Grindmaster-Cecilware,https://www.linkedin.com/sales/accounts/insights?companyId=90697,http://www.gmcw.com,"Louisville, Kentucky Area",Food,201-500,87 employees on LinkedIn,90697
394,Funai Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=101729,http://www.funai.us,Greater New York City Area,Consumer Electronics,10001,401 employees on LinkedIn,101729
395,Green Beans Coffee Company,https://www.linkedin.com/sales/accounts/insights?companyId=1039154,http://www.greenbeanscoffee.com,United States,Food,201-500,82 employees on LinkedIn,1039154
396,ZTE USA,https://www.linkedin.com/sales/accounts/insights?companyId=6746253,http://www.zteusa.com/,Dallas/Fort Worth Area,Consumer Electronics,201-500,167 employees on LinkedIn,6746253
397,The Wireless Power Consortium,https://www.linkedin.com/sales/accounts/insights?companyId=1173611,http://www.wirelesspowerconsortium.com/,United States,Consumer Electronics,201-500,18 employees on LinkedIn,1173611
398,Shock Doctor,https://www.linkedin.com/sales/accounts/insights?companyId=128316,http://www.shockdoctor.com,United States,Sporting Goods,201-500,32 employees on LinkedIn,128316
399,Quirch Foods,https://www.linkedin.com/sales/accounts/insights?companyId=850621,http://www.quirchfoods.com,Miami/Fort Lauderdale Area,Food,501-1000,224 employees on LinkedIn,850621
400,Coors Distributing Company,https://www.linkedin.com/sales/accounts/insights?companyId=51389,http://www.cdccoors.com,Greater Denver Area,Food,201-500,255 employees on LinkedIn,51389
401,Rosa Mexicano Restaurants,https://www.linkedin.com/sales/accounts/insights?companyId=1732162,http://www.rosamexicano.com,Greater New York City Area,Food,1001-5000,189 employees on LinkedIn,1732162
402,Vivenda do Camarão,https://www.linkedin.com/sales/accounts/insights?companyId=1702564,http://www.vivendadocamarao.com.br,United States,Food,1001-5000,308 employees on LinkedIn,1702564
403,Whitlock Packaging,https://www.linkedin.com/sales/accounts/insights?companyId=127219,http://www.whitlockpkg.com,United States,Food,501-1000,101 employees on LinkedIn,127219
404,Stratas Foods,https://www.linkedin.com/sales/accounts/insights?companyId=288921,http://www.stratasfoods.com,United States,Food,501-1000,248 employees on LinkedIn,288921
405,"New England Confectionery Company, Inc. (Necco)",https://www.linkedin.com/sales/accounts/insights?companyId=118376,http://www.necco.com,Greater Boston Area,Food,201-500,111 employees on LinkedIn,118376
406,Harris Freeman,https://www.linkedin.com/sales/accounts/insights?companyId=1640580,http://www.harrisfreeman.com,"Orange County, California Area",Food,501-1000,57 employees on LinkedIn,1640580
407,Diaz Foods,https://www.linkedin.com/sales/accounts/insights?companyId=114572,http://www.diazfoods.com/,Greater Atlanta Area,Food,201-500,154 employees on LinkedIn,114572
408,GNP Company Careers,https://www.linkedin.com/sales/accounts/insights?companyId=647102,http://www.GNPCompany.com,"St. Cloud, Minnesota Area",Food,1001-5000,183 employees on LinkedIn,647102
409,Performance Foodservice,https://www.linkedin.com/sales/accounts/insights?companyId=10266947,http://performancefoodservice.com/,"Richmond, Virginia Area",Food,5001-10000,422 employees on LinkedIn,10266947
410,GrainCorp Malt,https://www.linkedin.com/sales/accounts/insights?companyId=9208369,http://www.graincorpmalt.com,"Portland, Oregon Area",Food,501-1000,15 employees on LinkedIn,9208369
411,Flavorchem Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=143600,http://www.flavorchem.com,Greater Chicago Area,Food,201-500,138 employees on LinkedIn,143600
412,McDavid,https://www.linkedin.com/sales/accounts/insights?companyId=1002720,http://www.McDavidUSA.com,Greater Chicago Area,Sporting Goods,201-500,28 employees on LinkedIn,1002720
413,Fadó Irish Pub,https://www.linkedin.com/sales/accounts/insights?companyId=1310529,http://www.fadoirishpub.com,Greater Atlanta Area,Food,201-500,130 employees on LinkedIn,1310529
414,Harbor Wholesale Foods,https://www.linkedin.com/sales/accounts/insights?companyId=1098754,http://www.harborwholesale.com,Greater Seattle Area,Food,201-500,167 employees on LinkedIn,1098754
415,Campus Cooks,https://www.linkedin.com/sales/accounts/insights?companyId=2477751,http://www.campuscooks.com,,Food,201-500,119 employees on LinkedIn,2477751
416,Sengled,https://www.linkedin.com/sales/accounts/insights?companyId=2682145,https://us.sengled.com/,China,Consumer Electronics,1001-5000,161 employees on LinkedIn,2682145
417,Rhinegeist Brewery,https://www.linkedin.com/sales/accounts/insights?companyId=9693300,http://www.rhinegeist.com/,,Food,201-500,125 employees on LinkedIn,9693300
418,Christy Sports,https://www.linkedin.com/sales/accounts/insights?companyId=638833,http://www.christysports.com,Greater Denver Area,Sporting Goods,501-1000,209 employees on LinkedIn,638833
419,"Taylors International Services, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1598826,http://www.taylors-international.com/,"Lafayette, Louisiana Area",Food,1001-5000,248 employees on LinkedIn,1598826
420,"Encanto Restaurants, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=63104,http://www.empleosencantopr.com,United States,Food,1001-5000,176 employees on LinkedIn,63104
421,Arctic Express,https://www.linkedin.com/sales/accounts/insights?companyId=1460014,http://www.arcticexpress.net,San Francisco Bay Area,Food,201-500,83 employees on LinkedIn,1460014
422,Tony's Market,https://www.linkedin.com/sales/accounts/insights?companyId=406434,http://www.tonysmarket.com/,Greater Denver Area,Food,201-500,84 employees on LinkedIn,406434
423,GanedenBC30®,https://www.linkedin.com/sales/accounts/insights?companyId=82212,http://www.GanedenProbiotics.com,"Cleveland/Akron, Ohio Area",Food,5001-10000,29 employees on LinkedIn,82212
424,Gourmet Foods International,https://www.linkedin.com/sales/accounts/insights?companyId=5113453,http://www.gfifoods.com,Greater Atlanta Area,Food,501-1000,220 employees on LinkedIn,5113453
425,Lastar Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=46915,http://www.c2g.com,United States,Consumer Electronics,1001-5000,115 employees on LinkedIn,46915
426,Winder Farms,https://www.linkedin.com/sales/accounts/insights?companyId=61646,http://www.winderfarms.com,Greater Salt Lake City Area,Food,201-500,97 employees on LinkedIn,61646
427,Nor-Cal Beverage Co.,https://www.linkedin.com/sales/accounts/insights?companyId=154419,http://www.ncbev.com,United States,Food,501-1000,210 employees on LinkedIn,154419
428,Dave's Supermarkets,https://www.linkedin.com/sales/accounts/insights?companyId=2320023,http://www.davesmarkets.com,"Cleveland/Akron, Ohio Area",Food,1001-5000,173 employees on LinkedIn,2320023
429,Ice River Springs Water Co. Inc,https://www.linkedin.com/sales/accounts/insights?companyId=671667,http://www.iceriversprings.com,United States,Food,201-500,190 employees on LinkedIn,671667
430,IEH Laboratories and Consulting Group,https://www.linkedin.com/sales/accounts/insights?companyId=1439896,http://www.iehinc.com,Greater Seattle Area,Food,1001-5000,294 employees on LinkedIn,1439896
431,Wolfgang Puck,https://www.linkedin.com/sales/accounts/insights?companyId=4722948,http://www.wolfgangpuck.com,Greater Los Angeles Area,Food,501-1000,333 employees on LinkedIn,4722948
432,California Natural Products,https://www.linkedin.com/sales/accounts/insights?companyId=358265,http://www.cnp.com,"Stockton, California Area",Food,201-500,156 employees on LinkedIn,358265
433,Refresco North America,https://www.linkedin.com/sales/accounts/insights?companyId=28153323,https://www.refresco.com/,"Tampa/St. Petersburg, Florida Area",Food,5001-10000,233 employees on LinkedIn,28153323
434,"Faygo Beverages, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=8736444,http://www.faygo.com,Greater Detroit Area,Food,1001-5000,84 employees on LinkedIn,8736444
435,"Brine, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=98479,http://brine.com,United States,Sporting Goods,201-500,6 employees on LinkedIn,98479
436,"Mitsui Foods, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=145325,,Greater New York City Area,Food,1001-5000,84 employees on LinkedIn,145325
437,Riviana Foods Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=70338,,United States,Food,501-1000,240 employees on LinkedIn,70338
438,Natural Markets Food Group,https://www.linkedin.com/sales/accounts/insights?companyId=3094896,http://www.nmfg.com,Greater New York City Area,Food,1001-5000,59 employees on LinkedIn,3094896
439,Whirley-DrinkWorks!,https://www.linkedin.com/sales/accounts/insights?companyId=1061284,http://whirleydrinkworks.com/,"Jamestown, New York Area",Food,501-1000,155 employees on LinkedIn,1061284
440,4R Restaurant Group,https://www.linkedin.com/sales/accounts/insights?companyId=993274,http://www.4rsmokehouse.com,"Orlando, Florida Area",Food,1001-5000,104 employees on LinkedIn,993274
441,Wixon,https://www.linkedin.com/sales/accounts/insights?companyId=126085,http://www.wixon.com,Greater Milwaukee Area,Food,201-500,130 employees on LinkedIn,126085
442,Beer Judge Certification Program,https://www.linkedin.com/sales/accounts/insights?companyId=720604,http://www.bjcp.org,United States,Food,5001-10000,46 employees on LinkedIn,720604
443,ParadigmUSA,https://www.linkedin.com/sales/accounts/insights?companyId=10861352,http://paradigmusa.net/,"Columbus, Ohio Area",Food,201-500,0 employees on LinkedIn,10861352
444,Abigail Kirsch,https://www.linkedin.com/sales/accounts/insights?companyId=79375,http://www.abigailkirsch.com,United States,Food,501-1000,152 employees on LinkedIn,79375
445,"Sports Supply Group (OTS, Dixie, Salkheld, Kessler)",https://www.linkedin.com/sales/accounts/insights?companyId=1030831,http://www.sportsupplygroup.com,Dallas/Fort Worth Area,Sporting Goods,501-1000,19 employees on LinkedIn,1030831
446,The Jel Sert Company,https://www.linkedin.com/sales/accounts/insights?companyId=45348,http://www.jelsert.com,Greater Chicago Area,Food,501-1000,129 employees on LinkedIn,45348
447,Roquette America Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=3586255,http://www.roquetteamerica.com/,Greater Chicago Area,Food,501-1000,191 employees on LinkedIn,3586255
448,SCUBAPRO,https://www.linkedin.com/sales/accounts/insights?companyId=7951966,http://www.scubapro.com,Greater San Diego Area,Sporting Goods,201-500,58 employees on LinkedIn,7951966
449,YI Technology,https://www.linkedin.com/sales/accounts/insights?companyId=10899526,https://www.yitechnology.com/,San Francisco Bay Area,Consumer Electronics,501-1000,99 employees on LinkedIn,10899526
450,Red Diamond Coffee,https://www.linkedin.com/sales/accounts/insights?companyId=1650125,http://www.reddiamond.com,"Birmingham, Alabama Area",Food,201-500,113 employees on LinkedIn,1650125
451,KEE Action Sports,https://www.linkedin.com/sales/accounts/insights?companyId=103565,http://www.keeactionsports.com,Greater Philadelphia Area,Sporting Goods,201-500,68 employees on LinkedIn,103565
452,Concessions International,https://www.linkedin.com/sales/accounts/insights?companyId=58229,http://www.cintl.com,United States,Food,1001-5000,193 employees on LinkedIn,58229
453,Buffalo Rock Company,https://www.linkedin.com/sales/accounts/insights?companyId=6569061,http://www.buffalorock.com/,"Birmingham, Alabama Area",Food,5001-10000,455 employees on LinkedIn,6569061
454,"Sun Holdings, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1180189,http://www.sunholdings.net,Dallas/Fort Worth Area,Food,10001,104 employees on LinkedIn,1180189
455,Boombah,https://www.linkedin.com/sales/accounts/insights?companyId=2581369,http://www.boombah.com,Greater Chicago Area,Sporting Goods,501-1000,104 employees on LinkedIn,2581369
456,"Alpha Baking Co., Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=139638,http://www.alphabaking.com,United States,Food,1001-5000,267 employees on LinkedIn,139638
457,Davio's Northern Italian Steakhouse,https://www.linkedin.com/sales/accounts/insights?companyId=1485360,http://www.davios.com,Greater Boston Area,Food,201-500,192 employees on LinkedIn,1485360
458,Exxel Outdoors,https://www.linkedin.com/sales/accounts/insights?companyId=3843173,http://www.exxel.com,Greater Denver Area,Sporting Goods,201-500,101 employees on LinkedIn,3843173
459,E.A. Sween - Deli Express,https://www.linkedin.com/sales/accounts/insights?companyId=1188611,http://www.easween.com,Greater Minneapolis-St. Paul Area,Food,1001-5000,220 employees on LinkedIn,1188611
460,"P.L. Marketing, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1725532,http://www.plmarketing.net,"Cincinnati, Ohio Area",Food,1001-5000,182 employees on LinkedIn,1725532
461,Flik Lifestyles,https://www.linkedin.com/sales/accounts/insights?companyId=10119440,http://WWW.FLIKLIFESTYLES.COM,,Food,1001-5000,244 employees on LinkedIn,10119440
462,American Outdoor Brands Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=11010121,http://www.aob.com,"Springfield, Massachusetts Area",Sporting Goods,1001-5000,97 employees on LinkedIn,11010121
463,Luna Grill,https://www.linkedin.com/sales/accounts/insights?companyId=4324337,http://www.lunagrill.com,Greater San Diego Area,Food,1001-5000,141 employees on LinkedIn,4324337
464,C A Global,https://www.linkedin.com/sales/accounts/insights?companyId=6389482,http://www.caglobal.com,Greater New York City Area,Consumer Electronics,201-500,81 employees on LinkedIn,6389482
465,Get Fresh Companies,https://www.linkedin.com/sales/accounts/insights?companyId=6460500,http://www.GetFreshSales.com,"Las Vegas, Nevada Area",Food,201-500,42 employees on LinkedIn,6460500
466,Vidya Herbs USA,https://www.linkedin.com/sales/accounts/insights?companyId=986672,http://www.vidyaherbs.com,"Orange County, California Area",Food,501-1000,22 employees on LinkedIn,986672
467,Eagle Rock Distributing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1986996,http://www.eaglerocks.com,Greater Atlanta Area,Food,201-500,134 employees on LinkedIn,1986996
468,C.A. Fortune,https://www.linkedin.com/sales/accounts/insights?companyId=925707,http://cafortune.com,Greater Chicago Area,Food,201-500,158 employees on LinkedIn,925707
469,Georgia Nut Company,https://www.linkedin.com/sales/accounts/insights?companyId=1301620,http://www.georgianut.com,Greater Chicago Area,Food,201-500,130 employees on LinkedIn,1301620
470,IC Intracom,https://www.linkedin.com/sales/accounts/insights?companyId=36057,http://www.icintracom.com,"Tampa/St. Petersburg, Florida Area",Consumer Electronics,201-500,117 employees on LinkedIn,36057
471,4C Foods Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=5116607,http://www.4C.com,Greater New York City Area,Food,201-500,58 employees on LinkedIn,5116607
472,"Amlogic, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=925523,http://www.amlogic.com,San Francisco Bay Area,Consumer Electronics,201-500,233 employees on LinkedIn,925523
473,Meat House Franchising LLC,https://www.linkedin.com/sales/accounts/insights?companyId=497964,http://www.themeathouse.com,Greater Boston Area,Food,201-500,30 employees on LinkedIn,497964
474,Valley Fine Foods,https://www.linkedin.com/sales/accounts/insights?companyId=878761,http://www.valleyfine.com,San Francisco Bay Area,Food,201-500,96 employees on LinkedIn,878761
475,Affiliated Foods Midwest,https://www.linkedin.com/sales/accounts/insights?companyId=227604,http://www.afmidwest.com,"Sioux City, Iowa Area",Food,501-1000,178 employees on LinkedIn,227604
476,Erewhon,https://www.linkedin.com/sales/accounts/insights?companyId=2959324,http://www.erewhonmarket.com,,Food,201-500,89 employees on LinkedIn,2959324
477,U Baron Group,https://www.linkedin.com/sales/accounts/insights?companyId=3335169,http://www.ubarongroup.com,Greater Denver Area,Food,201-500,20 employees on LinkedIn,3335169
478,Andros Foods North America,https://www.linkedin.com/sales/accounts/insights?companyId=5120903,http://www.bonnemaman.us,Greater New York City Area,Food,501-1000,65 employees on LinkedIn,5120903
479,TTE,https://www.linkedin.com/sales/accounts/insights?companyId=166524,,"Indianapolis, Indiana Area",Consumer Electronics,10001,275 employees on LinkedIn,166524
480,Kronos Foods Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=1847328,http://KronosFoodsCorp.com,Greater Chicago Area,Food,201-500,95 employees on LinkedIn,1847328
481,Dickinson Frozen Foods,https://www.linkedin.com/sales/accounts/insights?companyId=293351,http://www.dickinsonfrozenfoods.com,"Boise, Idaho Area",Food,201-500,55 employees on LinkedIn,293351
482,Wenda Ingredients,https://www.linkedin.com/sales/accounts/insights?companyId=3619559,http://www.wendaingredients.com,Greater Chicago Area,Food,201-500,16 employees on LinkedIn,3619559
483,Flagship Food Group,https://www.linkedin.com/sales/accounts/insights?companyId=3502445,http://www.flagshipfoodgroup.com,,Food,501-1000,58 employees on LinkedIn,3502445
484,Great Lakes Coca-Cola Bottling,https://www.linkedin.com/sales/accounts/insights?companyId=18267507,http://www.greatlakescocacola.com/,Greater Chicago Area,Food,1001-5000,534 employees on LinkedIn,18267507
485,Tennis Warehouse,https://www.linkedin.com/sales/accounts/insights?companyId=1870336,http://www.tennis-warehouse.com/,"San Luis Obispo, California Area",Sporting Goods,201-500,90 employees on LinkedIn,1870336
486,KASCO LLC,https://www.linkedin.com/sales/accounts/insights?companyId=145068,http://www.KASCO.com/,Greater St. Louis Area,Food,201-500,151 employees on LinkedIn,145068
487,5 Napkin Burger,https://www.linkedin.com/sales/accounts/insights?companyId=2359182,http://www.5napkinburger.com,Greater New York City Area,Food,201-500,86 employees on LinkedIn,2359182
488,DiningIn.com,https://www.linkedin.com/sales/accounts/insights?companyId=74249,http://www.DiningIn.com,Greater Boston Area,Food,201-500,42 employees on LinkedIn,74249
489,Fresh City,https://www.linkedin.com/sales/accounts/insights?companyId=477612,http://www.freshcity.com,Greater Boston Area,Food,201-500,24 employees on LinkedIn,477612
490,AFP advanced food products llc,https://www.linkedin.com/sales/accounts/insights?companyId=777448,http://www.afpllc.com,"Lancaster, Pennsylvania Area",Food,201-500,154 employees on LinkedIn,777448
491,Cosentino's Food Stores,https://www.linkedin.com/sales/accounts/insights?companyId=1159361,http://www.cosentinos.com,"Kansas City, Missouri Area",Food,1001-5000,227 employees on LinkedIn,1159361
492,City Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=855004,http://www.citybrewery.com,"La Crosse, Wisconsin Area",Food,501-1000,129 employees on LinkedIn,855004
493,FERRARO FOODS,https://www.linkedin.com/sales/accounts/insights?companyId=893604,http://FERRAROFOODS.COM,United States,Food,201-500,140 employees on LinkedIn,893604
494,Pepsi MidAmerica,https://www.linkedin.com/sales/accounts/insights?companyId=4096358,http://pepsimidamerica.com,"Evansville, Indiana Area",Food,1001-5000,273 employees on LinkedIn,4096358
